id,date,annee,type,prix,surface,prixm2,codecommune,latitude,longitude
2023-1268937,2023-03-29,2023,Appartement,230000,59,3898,94071,48.770162,2.519446
2023-1268962,2023-04-12,2023,Appartement,190000,83,2289,94071,48.774714,2.529237
2023-1269031,2023-03-21,2023,Appartement,180000,57,3158,94071,48.77347,2.51847
2023-1269110,2023-03-23,2023,Maison,640000,138,4638,94071,48.778783,2.51285
2023-1269227,2023-04-18,2023,Appartement,138500,27,5130,94071,48.769549,2.522133
2023-1269248,2023-04-14,2023,Maison,360000,93,3871,94071,48.755704,2.550362
2023-1269268,2023-04-19,2023,Maison,545000,131,4160,94071,48.763858,2.532168
2023-1269468,2023-04-24,2023,Maison,422000,94,4489,94071,48.756084,2.550425
2023-1269485,2023-04-14,2023,Maison,880000,154,5714,94071,48.768968,2.517178
2023-1269486,2023-04-21,2023,Maison,735000,140,5250,94071,48.774977,2.516973
2023-1269842,2023-05-02,2023,Appartement,154000,70,2200,94071,48.776279,2.522352
2023-1270039,2023-05-04,2023,Maison,440000,97,4536,94071,48.772631,2.511321
2023-1270119,2023-04-24,2023,Appartement,340000,87,3908,94071,48.77094,2.527167
2023-1270207,2023-05-02,2023,Appartement,240000,67,3582,94071,48.770986,2.51008
2023-1270337,2023-04-14,2023,Appartement,135000,32,4219,94071,48.769141,2.510428
2023-1270544,2023-05-12,2023,Maison,400000,94,4255,94071,48.755144,2.549163
2023-1270869,2023-05-05,2023,Maison,850000,223,3812,94071,48.7557,2.559889
2023-1271117,2023-05-04,2023,Maison,390000,84,4643,94071,48.776586,2.534121
2023-1271142,2023-05-25,2023,Maison,480000,78,6154,94071,48.774625,2.518264
2023-1271154,2023-04-27,2023,Appartement,154000,62,2484,94071,48.769573,2.537343
2023-1271269,2023-05-23,2023,Appartement,213000,46,4630,94071,48.779618,2.510823
2023-1271277,2023-05-30,2023,Maison,339000,54,6278,94071,48.766458,2.516821
2023-1271311,2023-05-31,2023,Appartement,215000,42,5119,94071,48.77044,2.520168
2023-1271526,2023-06-02,2023,Appartement,250000,75,3333,94071,48.772498,2.518166
2023-1271530,2023-06-05,2023,Appartement,224990,62,3629,94071,48.770869,2.525041
2023-1271546,2023-05-26,2023,Appartement,135000,21,6429,94071,48.769815,2.521868
2023-1271637,2023-05-23,2023,Maison,345000,60,5750,94071,48.775225,2.512174
2023-1271650,2023-06-05,2023,Maison,410000,90,4556,94071,48.761702,2.531133
2023-1271768,2023-06-02,2023,Maison,500000,137,3650,94071,48.765958,2.532405
2023-1271772,2023-05-31,2023,Maison,282500,40,7062,94071,48.764248,2.530782
2023-1271887,2023-05-16,2023,Appartement,333000,73,4562,94071,48.769549,2.522133
2023-1271898,2023-06-05,2023,Maison,693700,160,4336,94071,48.76245,2.509574
2023-1271935,2023-05-31,2023,Appartement,255000,72,3542,94071,48.77094,2.527167
2023-1272010,2023-05-26,2023,Maison,265000,60,4417,94071,48.774264,2.515989
2023-1272055,2023-06-01,2023,Appartement,105142,57,1845,94071,48.771842,2.520675
2023-1272071,2023-06-14,2023,Appartement,207000,57,3632,94071,48.771842,2.520675
2023-1272077,2023-06-01,2023,Appartement,674016,70,9629,94071,48.776279,2.522352
2023-1272139,2023-06-15,2023,Appartement,145000,32,4531,94071,48.771059,2.509266
2023-1272140,2023-06-05,2023,Appartement,132500,24,5521,94071,48.773761,2.509034
2023-1272416,2023-06-20,2023,Appartement,201610,46,4383,94071,48.769549,2.522133
2023-1272428,2023-06-16,2023,Maison,675000,153,4412,94071,48.765251,2.516535
2023-1272499,2023-06-21,2023,Appartement,232000,61,3803,94071,48.77055,2.520944
2023-1272514,2023-06-16,2023,Maison,589720,178,3313,94071,48.77218,2.53453
2023-1272565,2023-06-14,2023,Appartement,235000,91,2582,94071,48.770869,2.525041
2023-1272566,2023-06-19,2023,Appartement,170000,70,2429,94071,48.77511,2.529948
2023-1272660,2023-06-21,2023,Maison,570000,100,5700,94071,48.778753,2.517681
2023-1272664,2023-06-23,2023,Maison,175000,77,2273,94071,48.756208,2.532468
2023-1272674,2023-06-23,2023,Maison,390000,90,4333,94071,48.766458,2.516821
2023-1272675,2023-06-26,2023,Appartement,279000,65,4292,94071,48.769403,2.534846
2023-1272679,2023-06-16,2023,Maison,478000,139,3439,94071,48.756102,2.545504
2023-1272797,2023-06-27,2023,Maison,235000,124,1895,94071,48.763923,2.531324
2023-1272800,2023-06-28,2023,Appartement,215000,62,3468,94071,48.770869,2.525041
2023-1272818,2023-06-05,2023,Maison,453000,94,4819,94071,48.75686,2.550199
2023-1272886,2023-06-16,2023,Maison,500000,167,2994,94071,48.766125,2.522053
2023-1272914,2023-06-27,2023,Maison,560000,139,4029,94071,48.766144,2.537531
2023-1272972,2023-06-23,2023,Maison,623500,126,4948,94071,48.774548,2.512915
2023-1272996,2023-06-30,2023,Maison,454000,90,5044,94071,48.772836,2.509252
2023-1273101,2023-06-30,2023,Appartement,96200,29,3317,94071,48.769815,2.521868
2023-1273193,2023-06-29,2023,Appartement,181000,39,4641,94071,48.773068,2.521966
2023-1273301,2023-07-05,2023,Maison,550000,94,5851,94071,48.766078,2.519734
2023-1273346,2023-06-26,2023,Maison,445000,107,4159,94071,48.759906,2.550645
2023-1273349,2023-06-23,2023,Maison,586000,120,4883,94071,48.765337,2.523459
2023-1273512,2023-06-29,2023,Appartement,305000,101,3020,94071,48.785382,2.516611
2023-1273561,2023-07-10,2023,Appartement,210000,45,4667,94071,48.767259,2.528705
2023-1273565,2023-07-10,2023,Maison,300000,55,5455,94071,48.760708,2.528654
2023-1273572,2023-06-16,2023,Maison,430000,81,5309,94071,48.773474,2.514175
2023-1273701,2023-07-06,2023,Appartement,192000,72,2667,94071,48.77094,2.527167
2023-1273754,2023-07-11,2023,Maison,540900,144,3756,94071,48.760433,2.529445
2023-1273937,2023-07-05,2023,Maison,750000,135,5556,94071,48.772564,2.510514
2023-1273945,2023-07-06,2023,Maison,730000,190,3842,94071,48.779425,2.522112
2023-1273960,2023-07-11,2023,Appartement,195000,59,3305,94071,48.775009,2.52781
2023-1274065,2023-07-17,2023,Maison,730000,168,4345,94071,48.756449,2.529193
2023-1274249,2023-07-13,2023,Appartement,175000,39,4487,94071,48.770988,2.519926
2023-1274254,2023-07-12,2023,Maison,764000,110,6945,94071,48.768165,2.526459
2023-1274326,2023-07-13,2023,Maison,550000,91,6044,94071,48.767794,2.538666
2023-1274460,2023-07-21,2023,Maison,630000,107,5888,94071,48.769128,2.509033
2023-1274465,2023-07-20,2023,Appartement,225000,72,3125,94071,48.77094,2.527167
2023-1274477,2023-07-20,2023,Appartement,235000,65,3615,94071,48.767259,2.528705
2023-1274495,2023-07-03,2023,Appartement,266300,68,3916,94071,48.772577,2.525787
2023-1274584,2023-07-21,2023,Maison,480000,72,6667,94071,48.762542,2.522166
2023-1274622,2023-07-24,2023,Maison,596400,156,3823,94071,48.768061,2.53521
2023-1274626,2023-07-21,2023,Appartement,330000,101,3267,94071,48.785382,2.516611
2023-1274675,2023-07-24,2023,Appartement,265000,68,3897,94071,48.772577,2.525787
2023-1274711,2023-07-25,2023,Appartement,155000,55,2818,94071,48.770444,2.519929
2023-1274715,2023-07-05,2023,Maison,540850,118,4583,94071,48.771482,2.535034
2023-1274828,2023-07-19,2023,Maison,612000,82,7463,94071,48.777698,2.515795
2023-1274984,2023-07-28,2023,Appartement,268000,58,4621,94071,48.772577,2.525787
2023-1275047,2023-07-28,2023,Maison,1145000,110,10409,94071,48.76852,2.51148
2023-1275061,2023-07-28,2023,Appartement,200000,66,3030,94071,48.762117,2.526888
2023-1275081,2023-07-27,2023,Maison,480000,172,2791,94071,48.778354,2.513673
2023-1275128,2023-07-31,2023,Appartement,291410,83,3511,94071,48.785382,2.516611
2023-1275220,2023-07-26,2023,Appartement,160000,55,2909,94071,48.77055,2.520944
2023-1275292,2023-08-01,2023,Appartement,264000,66,4000,94071,48.769549,2.522133
2023-1275531,2023-08-04,2023,Maison,336000,77,4364,94071,48.756206,2.549833
2023-1275596,2023-07-12,2023,Maison,584000,120,4867,94071,48.77211,2.512072
2023-1275698,2023-07-19,2023,Maison,464250,139,3340,94071,48.756898,2.54642
2023-1275788,2023-08-04,2023,Appartement,206300,44,4689,94071,48.769247,2.523063
2023-1275991,2023-07-25,2023,Appartement,176500,30,5883,94071,48.770231,2.521034
2023-1276098,2023-08-04,2023,Maison,615000,174,3534,94071,48.773269,2.534303
2023-1276114,2023-07-28,2023,Maison,200000,110,1818,94071,48.761774,2.527042
2023-1276127,2023-08-10,2023,Appartement,315000,86,3663,94071,48.766693,2.528216
2023-1276227,2023-08-25,2023,Appartement,330000,75,4400,94071,48.76737,2.533648
2023-1276229,2023-08-24,2023,Appartement,157000,70,2243,94071,48.774714,2.529237
2023-1276231,2023-08-25,2023,Maison,390000,91,4286,94071,48.771036,2.536456
2023-1276233,2023-08-25,2023,Appartement,282000,72,3917,94071,48.77094,2.527167
2023-1276234,2023-08-24,2023,Maison,400000,138,2899,94071,48.757379,2.541443
2023-1276292,2023-08-24,2023,Appartement,374440,80,4680,94071,48.772021,2.532122
2023-1276307,2023-08-09,2023,Maison,385000,114,3377,94071,48.777654,2.513255
2023-1276332,2023-08-30,2023,Appartement,305000,69,4420,94071,48.770885,2.520508
2023-1276382,2023-08-31,2023,Appartement,240000,64,3750,94071,48.785382,2.516611
2023-1276477,2023-08-31,2023,Maison,533000,86,6198,94071,48.761939,2.529424
2023-1276483,2023-08-21,2023,Appartement,303000,68,4456,94071,48.772577,2.525787
2023-1276509,2023-08-30,2023,Maison,330000,75,4400,94071,48.773691,2.508186
2023-1276521,2023-08-21,2023,Maison,957200,172,5565,94071,48.772385,2.5156
2023-1276540,2023-08-31,2023,Maison,405000,67,6045,94071,48.772316,2.508086
2023-1276665,2023-09-06,2023,Maison,390000,44,8864,94071,48.755507,2.533127
2023-1276684,2023-08-24,2023,Maison,592000,140,4229,94071,48.765726,2.525705
2023-1276731,2023-09-07,2023,Appartement,194000,50,3880,94071,48.759556,2.530434
2023-1276810,2023-09-05,2023,Maison,383000,80,4788,94071,48.760828,2.531929
2023-1276833,2023-09-12,2023,Appartement,215000,72,2986,94071,48.77094,2.527167
2023-1276907,2023-09-12,2023,Appartement,201000,53,3792,94071,48.766693,2.528216
2023-1277049,2023-09-06,2023,Maison,490000,139,3525,94071,48.756168,2.54757
2023-1277051,2023-09-15,2023,Maison,535000,88,6080,94071,48.775733,2.51653
2023-1277103,2023-09-13,2023,Maison,736030,180,4089,94071,48.763424,2.509663
2023-1277132,2023-09-15,2023,Appartement,271000,68,3985,94071,48.772577,2.525787
2023-1277250,2023-09-01,2023,Appartement,215000,58,3707,94071,48.772577,2.525787
2023-1277300,2023-09-18,2023,Appartement,196000,59,3322,94071,48.766693,2.528216
2023-1277384,2023-09-08,2023,Maison,480000,91,5275,94071,48.768428,2.537594
2023-1277425,2023-09-04,2023,Appartement,534000,113,4726,94071,48.769247,2.523063
2023-1277460,2023-09-15,2023,Maison,466000,49,9510,94071,48.767969,2.509541
2023-1277683,2023-09-27,2023,Appartement,179000,70,2557,94071,48.774714,2.529237
2023-1277718,2023-09-15,2023,Appartement,164000,57,2877,94071,48.771842,2.520675
2023-1277760,2023-09-29,2023,Maison,525500,94,5590,94071,48.768777,2.526255
2023-1277785,2023-08-30,2023,Appartement,202240,47,4303,94071,48.771784,2.522928
2023-1277837,2023-09-27,2023,Appartement,230000,61,3770,94071,48.770302,2.522662
2023-1277954,2023-09-21,2023,Maison,536000,157,3414,94071,48.756836,2.541616
2023-1278318,2023-10-09,2023,Maison,360000,80,4500,94071,48.758477,2.554779
2023-1278331,2023-09-14,2023,Maison,491300,66,7444,94071,48.761121,2.529366
2023-1278600,2023-10-11,2023,Appartement,233000,73,3192,94071,48.766693,2.528216
2023-1278619,2023-10-12,2023,Maison,405000,91,4451,94071,48.776241,2.510987
2023-1278659,2023-09-29,2023,Appartement,150000,62,2419,94071,48.770869,2.525041
2023-1278941,2023-10-04,2023,Maison,617000,160,3856,94071,48.773161,2.509199
2023-1279026,2023-10-18,2023,Appartement,100000,53,1887,94071,48.776279,2.522352
2023-1279095,2023-10-10,2023,Maison,810000,156,5192,94071,48.766651,2.509685
2023-1279145,2023-10-13,2023,Appartement,560000,100,5600,94071,48.758387,2.554184
2023-1279205,2023-10-20,2023,Appartement,165000,72,2292,94071,48.774714,2.529237
2023-1279207,2023-10-26,2023,Appartement,247050,60,4118,94071,48.773068,2.521966
2023-1279232,2023-10-19,2023,Maison,355000,100,3550,94071,48.774219,2.515226
2023-1279236,2023-10-26,2023,Appartement,380000,72,5278,94071,48.769403,2.534846
2023-1279360,2023-10-24,2023,Appartement,146000,40,3650,94071,48.774443,2.527807
2023-1279424,2023-10-24,2023,Maison,457000,148,3088,94071,48.760754,2.551016
2023-1279552,2023-10-26,2023,Appartement,140000,64,2188,94071,48.785382,2.516611
2023-1279647,2023-10-30,2023,Maison,345000,77,4481,94071,48.756035,2.549811
2023-1279753,2023-10-20,2023,Maison,548000,103,5320,94071,48.77579,2.513119
2023-1279961,2023-11-13,2023,Maison,620000,145,4276,94071,48.765685,2.511858
2023-1280037,2023-11-15,2023,Maison,475000,110,4318,94071,48.766622,2.534921
2023-1280090,2023-10-19,2023,Appartement,210000,47,4468,94071,48.77055,2.520944
2023-1280214,2023-11-17,2023,Maison,588000,140,4200,94071,48.757277,2.528558
2023-1280564,2023-11-27,2023,Appartement,112603,53,2125,94071,48.776279,2.522352
2023-1280719,2023-11-30,2023,Maison,443000,110,4027,94071,48.757726,2.541079
2023-1280899,2023-12-01,2023,Maison,887000,168,5280,94071,48.768805,2.512783
2023-1281080,2023-11-22,2023,Maison,280000,45,6222,94071,48.773931,2.508767
2023-1281107,2023-11-14,2023,Appartement,248000,44,5636,94071,48.78016,2.511363
2023-1281288,2023-12-11,2023,Appartement,254000,81,3136,94071,48.772498,2.518166
2023-1281366,2023-12-08,2023,Appartement,296000,73,4055,94071,48.766792,2.532928
2023-1281367,2023-12-08,2023,Appartement,230000,54,4259,94071,48.770302,2.522662
2023-1281368,2023-12-04,2023,Maison,292000,53,5509,94071,48.757681,2.530569
2023-1281370,2023-11-30,2023,Appartement,275000,83,3313,94071,48.785382,2.516611
2023-1281403,2023-12-12,2023,Appartement,112000,50,2240,94071,48.770162,2.519446
2023-1281434,2023-12-08,2023,Maison,427140,90,4746,94071,48.773911,2.510225
2023-1281469,2023-12-06,2023,Maison,480000,94,5106,94071,48.775998,2.510228
2023-1281492,2023-12-15,2023,Appartement,205000,67,3060,94071,48.770986,2.51008
2023-1281495,2023-12-15,2023,Maison,625000,127,4921,94071,48.758405,2.55717
2023-1281520,2023-12-19,2023,Maison,415000,91,4560,94071,48.771482,2.535034
2023-1281562,2023-12-01,2023,Maison,83237,144,578,94071,48.759395,2.52904
2023-1281602,2023-12-12,2023,Appartement,144500,39,3705,94071,48.77055,2.520944
2023-1281633,2023-12-15,2023,Maison,580000,152,3816,94071,48.761836,2.528272
2023-1281731,2023-12-21,2023,Maison,680000,173,3931,94071,48.761638,2.526107
2023-1281969,2023-12-19,2023,Appartement,170000,67,2537,94071,48.770986,2.51008
2023-1282033,2023-12-22,2023,Maison,350000,57,6140,94071,48.764769,2.529322
2023-1282051,2023-12-04,2023,Maison,399000,29,13759,94071,48.763446,2.527172
2023-1282288,2023-12-20,2023,Maison,420000,91,4615,94071,48.767989,2.538612
2023-1282383,2023-12-12,2023,Maison,600000,140,4286,94071,48.774986,2.519233
2023-1282484,2023-12-27,2023,Appartement,223100,72,3099,94071,48.77094,2.527167
2023-1282549,2023-12-15,2023,Appartement,237000,83,2855,94071,48.785382,2.516611
2023-1282624,2023-12-27,2023,Appartement,165000,58,2845,94071,48.766693,2.528216
2023-1282631,2023-12-28,2023,Maison,579700,145,3998,94071,48.755351,2.558941
2023-1282691,2023-12-29,2023,Maison,390000,91,4286,94071,48.76985,2.538987
2023-1282733,2023-12-19,2023,Maison,521000,92,5663,94071,48.763839,2.527264
2023-1282834,2023-12-21,2023,Maison,621000,176,3528,94071,48.764799,2.511973
2024-518164,2024-01-12,2024,Maison,330000,62,5323,94071,48.780405,2.517672
2024-518169,2024-01-12,2024,Maison,590000,116,5086,94071,48.772782,2.526906
2024-518174,2024-01-10,2024,Appartement,156850,46,3410,94071,48.769549,2.522133
2024-518319,2024-01-08,2024,Maison,268000,63,4254,94071,48.766458,2.516821
2024-518521,2024-01-25,2024,Maison,503745,122,4129,94071,48.763499,2.537447
2024-518597,2024-01-23,2024,Maison,804310,177,4544,94071,48.762746,2.513529
2024-518665,2024-01-31,2024,Appartement,435950,90,4844,94071,48.771708,2.511008
2024-518764,2024-02-01,2024,Maison,610000,152,4013,94071,48.763172,2.514056
2024-518788,2024-02-02,2024,Appartement,460000,94,4894,94071,48.772021,2.532122
2024-518811,2024-01-19,2024,Appartement,175000,70,2500,94071,48.774714,2.529237
2024-518907,2024-01-30,2024,Maison,445000,39,11410,94071,48.773531,2.511499
2024-518932,2024-02-06,2024,Appartement,170000,70,2429,94071,48.77511,2.529948
2024-519062,2024-01-30,2024,Maison,411300,78,5273,94071,48.772481,2.508535
2024-519225,2024-01-31,2024,Maison,593000,89,6663,94071,48.765848,2.510174
2024-519325,2024-02-01,2024,Maison,486000,126,3857,94071,48.780444,2.51428
2024-519338,2024-02-14,2024,Appartement,210000,62,3387,94071,48.770869,2.525041
2024-519440,2024-02-21,2024,Appartement,120000,26,4615,94071,48.770713,2.520224
2024-519541,2024-01-29,2024,Maison,335000,64,5234,94071,48.780117,2.512804
2024-519608,2024-02-13,2024,Appartement,290000,81,3580,94071,48.772498,2.518166
2024-519801,2024-03-01,2024,Appartement,144930,55,2635,94071,48.77511,2.529948
2024-519812,2024-03-01,2024,Maison,773400,189,4092,94071,48.767092,2.522647
2024-519816,2024-02-28,2024,Maison,387000,92,4207,94071,48.756055,2.532849
2024-519930,2024-03-04,2024,Maison,386000,120,3217,94071,48.756026,2.559729
2024-519959,2024-03-07,2024,Appartement,160000,88,1818,94071,48.775918,2.522424
2024-520015,2024-03-05,2024,Maison,344000,68,5059,94071,48.764248,2.530782
2024-520066,2024-03-07,2024,Appartement,238000,67,3552,94071,48.770986,2.51008
2024-520081,2024-03-06,2024,Appartement,175000,46,3804,94071,48.769549,2.522133
2024-520084,2024-02-12,2024,Maison,372000,95,3916,94071,48.762522,2.509394
2024-520231,2024-02-28,2024,Maison,415000,97,4278,94071,48.762593,2.528145
2024-520270,2024-02-22,2024,Maison,620000,118,5254,94071,48.773282,2.511788
2024-520442,2024-03-15,2024,Appartement,185000,45,4111,94071,48.763299,2.519804
2024-520518,2024-03-06,2024,Appartement,160000,66,2424,94071,48.77511,2.529948
2024-520862,2024-03-27,2024,Maison,380000,84,4524,94071,48.768126,2.523403
2024-520935,2024-03-20,2024,Maison,348000,45,7733,94071,48.776476,2.514878
2024-521155,2024-03-20,2024,Appartement,155000,46,3370,94071,48.771907,2.508456
2024-521304,2024-03-26,2024,Appartement,151000,46,3283,94071,48.771907,2.508456
2024-521451,2024-03-29,2024,Maison,500000,136,3676,94071,48.767478,2.536377
2024-521680,2024-03-29,2024,Appartement,150000,57,2632,94071,48.77347,2.51847
2024-521694,2024-04-18,2024,Maison,638260,150,4255,94071,48.755274,2.552138
2024-521784,2024-04-04,2024,Maison,395000,80,4938,94071,48.755794,2.538255
2024-522078,2024-04-30,2024,Appartement,121000,54,2241,94071,48.77511,2.529948
2024-522083,2024-04-25,2024,Maison,595000,172,3459,94071,48.757191,2.56137
2024-522142,2024-05-03,2024,Maison,497430,142,3503,94071,48.75521,2.548831
2024-522382,2024-05-07,2024,Maison,415000,75,5533,94071,48.764767,2.527797
2024-522507,2024-05-14,2024,Appartement,180000,51,3529,94071,48.779618,2.510823
2024-522527,2024-05-14,2024,Maison,330000,84,3929,94071,48.77607,2.51198
2024-522557,2024-04-30,2024,Maison,381000,80,4762,94071,48.780567,2.51975
2024-522728,2024-05-13,2024,Maison,352500,56,6295,94071,48.777148,2.513794
2024-522808,2024-05-15,2024,Maison,101436,46,2205,94071,48.764046,2.520336
2024-522830,2024-05-23,2024,Appartement,130000,65,2000,94071,48.769158,2.519638
2024-522835,2024-05-03,2024,Appartement,245000,91,2692,94071,48.767259,2.528705
2024-522846,2024-05-24,2024,Appartement,291000,72,4042,94071,48.770885,2.520508
2024-522912,2024-05-24,2024,Maison,450000,138,3261,94071,48.755519,2.555976
2024-522972,2024-05-22,2024,Appartement,133000,45,2956,94071,48.769759,2.508438
2024-523153,2024-05-07,2024,Appartement,123000,30,4100,94071,48.770713,2.520224
2024-523250,2024-06-03,2024,Appartement,237000,58,4086,94071,48.772577,2.525787
2024-523384,2024-05-23,2024,Maison,420000,106,3962,94071,48.766659,2.5218
